time	mode	theta	u	uh	u+uh	h
10.8727416	1	2.615437243345018	-0.9595226523815465	1	0.04047734761845345	0.2695197300892325
10.8727416	1	2.621573166496561	-0.9595226523815465	1	0.04047734761845345	0.2695197300892325
10.9966407	1	2.621573166496561	-0.9618766293929871	1	0.038123370607012874	0.25518239547457544
10.9966407	1	2.6277090896481035	-0.9618766293929871	1	0.038123370607012874	0.25518239547457544
11.1180639	1	2.6277090896481035	-0.964217264493391	1	0.03578273550660904	0.24076976175407722
11.1180639	1	2.633845012799646	-0.964217264493391	1	0.03578273550660904	0.24076976175407722
11.2417539	1	2.633845012799646	-0.9665447651719895	1	0.033455234828010494	0.2262818289277357
11.2417539	1	2.6369129743754174	-0.9665447651719895	1	0.033455234828010494	0.2262818289277357
11.3650002	1	2.6369129743754174	-0.9677036537700974	1	0.03229634622990263	0.21900962534987267
11.3650002	1	2.638446955163303	-0.9677036537700974	1	0.03229634622990263	0.21900962534987267
11.3650002	1	2.638446955163303	-0.9677036537700974	1	0.03229634622990263	0.21900962534987267
11.5051734	1	2.638446955163303	-0.9682818936173581	1	0.03171810638264194	0.21536646426976835
11.5051734	1	2.6430488975269597	-0.9682818936173581	1	0.03171810638264194	0.21536646426976835
11.6281029	1	2.6430488975269597	-0.9700118325254266	1	0.029988167474573446	0.20440874386476626
11.6281029	1	2.6476508398906162	-0.9700118325254266	1	0.029988167474573446	0.20440874386476626
11.7517858	1	2.6476508398906162	-0.9717346647864606	1	0.028265335213539355	0.19340866771272736
11.7517858	1	2.649184820678502	-0.9717346647864606	1	0.028265335213539355	0.19340866771272736
11.8760617	1	2.649184820678502	-0.9723073770953263	1	0.02769262290467367	0.1897325632738166
11.8760617	1	2.6522527822542736	-0.9723073770953263	1	0.02769262290467367	0.1897325632738166
12.0018301	1	2.6522527822542736	-0.9734504720213826	1	0.026549527978617427	0.18236623581364947
12.0018301	1	2.65685472461793	-0.9734504720213826	1	0.026549527978617427	0.18236623581364947
12.1241934	1	2.65685472461793	-0.9751593346059761	1	0.024840665394023853	0.17128144816753688
12.1241934	1	2.658388705405816	-0.9751593346059761	1	0.024840665394023853	0.17128144816753688
12.246607	1	2.658388705405816	-0.975727425927609	1	0.02427257407239103	0.16757710656393487
12.246607	1	2.6629906477694734	-0.975727425927609	1	0.02427257407239103	0.16757710656393487
12.3705251	1	2.6629906477694734	-0.9774271518995608	1	0.022572848100439247	0.15643584458843768
12.3705251	1	2.66759259013313	-0.9774271518995608	1	0.022572848100439247	0.15643584458843768
12.4947624	1	2.66759259013313	-0.9791201160543392	1	0.02087988394566076	0.1452522268659058
12.4947624	1	2.6706605517089015	-0.9791201160543392	1	0.02087988394566076	0.1452522268659058
12.618354	1	2.6706605517089015	-0.98024504003153	1	0.019754959968469987	0.13777295074697374
12.618354	1	2.675262494072558	-0.98024504003153	1	0.019754959968469987	0.13777295074697374
12.7431089	1	2.675262494072558	-0.9819269036865718	1	0.01807309631342824	0.1265187401127138
12.7431089	1	2.6783304556483296	-0.9819269036865718	1	0.01807309631342824	0.1265187401127138
12.8683259	1	2.6783304556483296	-0.9830444967712856	1	0.01695550322871442	0.1189924020526297
12.8683259	1	2.6798644364362154	-0.9830444967712856	1	0.01695550322871442	0.1189924020526297
12.99348	1	2.6798644364362154	-0.9836022067024922	1	0.01639779329750779	0.11522217373141484
12.99348	1	2.6860003595877577	-0.9836022067024922	1	0.01639779329750779	0.11522217373141484
13.1166615	1	2.6860003595877577	-0.9858258652964188	1	0.014174134703581198	0.10009419850540555
13.1166615	1	2.6890683211635293	-0.9858258652964188	1	0.014174134703581198	0.10009419850540555
13.2416716	1	2.6890683211635293	-0.9869334232600462	1	0.013066576739953817	0.09250197372770858
13.2416716	1	2.6952042443150717	-0.9869334232600462	1	0.013066576739953817	0.09250197372770858
13.3660896	1	2.6952042443150717	-0.9891401017750826	1	0.010859898224917397	0.07726104984293437
13.3660896	1	2.699806186678728	-0.9891401017750826	1	0.010859898224917397	0.07726104984293437
13.4888498	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
13.4888498	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
13.6126071	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
13.6126071	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
13.735776	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
13.735776	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
13.8570114	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
13.8570114	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
13.9805587	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
13.9805587	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.1034999	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.1034999	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.2262168	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.2262168	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.3496165	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.3496165	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.4732002	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.4732002	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.5977148	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.5977148	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.7225633	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.7225633	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.8444775	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.8444775	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.969139	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
14.969139	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.0928069	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.0928069	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.2167853	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.2167853	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.3395012	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.3395012	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.4619107	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.4619107	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.5849863	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.5849863	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.7073933	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.7073933	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.8294239	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.8294239	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.9540987	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
15.9540987	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.0786397	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.0786397	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.2031666	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.2031666	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.3258865	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.3258865	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.450163	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.450163	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.5738295	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.5738295	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.6973899	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.6973899	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.8213874	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.8213874	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
16.9455389	1	2.699806186678728	-0.9907878094907974	1	0.009212190509202633	0.06578094189114463
