time	mode	theta	u	uh	h
0	0	0	0	0	0
0	0	2.7304858024364416	0	0	0
0.1104265	0	2.7304858024364416	0	0	0
0.1104265	0	2.7304858024364416	0	0	0
0.234307	0	2.7304858024364416	0	0	0
0.234307	0	2.7289518216485558	0	0	0
0.3572848	0	2.7289518216485558	0	0	0
0.3572848	0	2.7289518216485558	0	0	0
0.4799989	0	2.7289518216485558	0	0	0
0.4799989	0	2.72741784086067	0	0	0
0.6031951	0	2.72741784086067	0	0	0
0.6031951	0	2.725883860072784	0	0	0
0.7256143	0	2.725883860072784	0	0	0
0.7256143	0	2.7243498792848984	0	0	0
0.8484649	0	2.7243498792848984	0	0	0
0.8484649	0	2.7243498792848984	0	0	0
0.8484649	0	2.7243498792848984	0	0	0
0.9879666	0	2.7243498792848984	0	0	0
0.9879666	0	2.7074760906181563	0	0	0
1.110716	0	2.7074760906181563	0	0	0
1.2356481	0	2.6000974354661617	0	0	0
1.2356481	0	2.6000974354661617	0	0	0
1.2356481	0	2.6000974354661617	0	0	0
1.3600824	0	2.6000974354661617	0	0	0
1.3600824	0	2.6016314162540475	0	0	0
1.4848141	0	2.6016314162540475	0	0	0
1.6096659	0	2.6016314162540475	0	0	0
1.6096659	0	2.6016314162540475	0	0	0
1.7317252	0	2.6016314162540475	0	0	0
1.7317252	0	2.6016314162540475	0	0	0
1.7317252	0	2.6016314162540475	0	0	0
1.8561193	0	2.6016314162540475	0	0	0
1.9814296	0	2.6031653970419333	0	0	0
1.9814296	0	2.6031653970419333	0	0	0
1.9814296	0	2.6031653970419333	0	0	0
2.1056433	0	2.6031653970419333	0	0	0
2.227903	0	2.6031653970419333	0	0	0
2.227903	0	2.6031653970419333	0	0	0
2.227903	0	2.6031653970419333	0	0	0
2.3533136	0	2.6031653970419333	0	0	0
2.3533136	0	2.6031653970419333	0	0	0
2.475515	0	2.6031653970419333	0	0	0
2.475515	0	2.6031653970419333	0	0	0
2.5992714	0	2.6031653970419333	0	0	0
2.5992714	0	2.6031653970419333	0	0	0
2.7235008	0	2.6031653970419333	0	0	0
2.7235008	0	2.604699377829819	0	0	0
2.8468893	0	2.604699377829819	0	0	0
2.8468893	0	2.604699377829819	0	0	0
2.9709701	0	2.604699377829819	0	0	0
2.9709701	0	2.604699377829819	0	0	0
3.0937316	0	2.604699377829819	0	0	0
3.0937316	0	2.604699377829819	0	0	0
3.2196072	0	2.604699377829819	0	0	0
3.2196072	0	2.604699377829819	0	0	0
3.3430789	0	2.604699377829819	0	0	0
3.3430789	0	2.604699377829819	0	0	0
3.4653127	0	2.604699377829819	0	0	0
3.4653127	0	2.604699377829819	0	0	0
3.5896281	0	2.604699377829819	0	0	0
3.71372	0	2.604699377829819	0	0	0
3.71372	0	2.604699377829819	0	0	0
3.71372	0	2.604699377829819	0	0	0
3.8377877	0	2.604699377829819	0	0	0
3.8377877	0	2.604699377829819	0	0	0
3.9617175	0	2.604699377829819	0	0	0
3.9617175	0	2.6031653970419333	0	0	0
4.0862166	0	2.6031653970419333	0	0	0
4.2100214	0	2.604699377829819	0	0	0
4.2100214	0	2.604699377829819	0	0	0
4.2100214	0	2.604699377829819	0	0	0
4.3338653	0	2.604699377829819	0	0	0
4.3338653	0	2.604699377829819	0	0	0
4.459087	0	2.604699377829819	0	0	0
4.459087	0	2.604699377829819	0	0	0
4.5822996	0	2.604699377829819	0	0	0
4.5822996	0	2.604699377829819	0	0	0
4.7059496	0	2.604699377829819	0	0	0
4.8293909	0	2.604699377829819	0	0	0
4.8293909	0	2.604699377829819	0	0	0
4.9527409	0	2.6031653970419333	0	0	0
4.9527409	0	2.6031653970419333	0	0	0
5.0763133	0	2.604699377829819	0	0	0
5.0763133	1	2.604699377829819	0	-1	0.29442887719144284
5.1988265	1	2.59702947389039	0	-1	0.29442887719144284
5.1988265	1	2.59702947389039	0	-1	0.3120799392981398
5.1988265	1	2.4697090684958827	0	-1	0.3120799392981398
5.3217331	1	2.4697090684958827	0	-1	0.5879005493605509
5.3217331	1	2.3239808936467465	0	-1	0.5879005493605509
5.4438024	1	2.3239808936467465	0	-1	0.8638079667421505
5.4438024	1	2.2043303921916664	0	-1	0.8638079667421505
5.5685249	1	2.2043303921916664	0	-1	1.058589786160179
5.5685249	1	2.0739420252213865	0	-1	1.058589786160179
5.6920434	1	2.0739420252213865	0	-1	1.2382498655364897
5.6920434	1	1.9450876390389933	0	-1	1.2382498655364897
5.8156402	1	1.9450876390389933	0	-1	1.3823917310904155
5.938601	1	1.817767233644485	0	-1	1.3823917310904155
5.938601	1	1.817767233644485	0	-1	1.4922013437389896
5.938601	1	1.6919808090378625	0	-1	1.4922013437389896
6.0621675	1	1.6919808090378625	0	-1	1.5688505458168969
6.0621675	1	1.56619438443124	0	-1	1.5688505458168969
6.1859514	1	1.56619438443124	0	-1	1.613855298664169
6.1859514	1	1.4388739790367318	0	-1	1.613855298664169
6.308814	1	1.4388739790367318	0	-1	1.6271832257569356
6.4317794	1	1.31615551600588	0	-1	1.6271832257569356
6.4317794	1	1.31615551600588	0	-1	1.6093450349140106
6.5559886	1	1.1919030721871433	0	-1	1.6093450349140106
6.5559886	1	1.1919030721871433	0.11508154698908886	-1	1.5605971279573583
6.5559886	1	1.0661166475805208	0.11508154698908886	-1	1.5605971279573583
6.680896	1	1.0661166475805208	0.4235782549231312	-1	1.4797958997169838
6.680896	1	0.9556700308527546	0.4235782549231312	-1	1.4797958997169838
6.8036663	1	0.9556700308527546	0.570168519687439	-1	1.3827573396239123
6.8036663	1	0.900446722488871	0.570168519687439	-1	1.3827573396239123
6.9284807	1	0.900446722488871	0.6231036132692679	-1	1.3250892182174185
7.0521212	1	0.8452234141249884	0.6231036132692679	-1	1.3250892182174185
7.0521212	1	0.8452234141249884	0.6674941500283166	-1	1.2613218692376207
7.0521212	1	0.8022719520641903	0.6674941500283166	-1	1.2613218692376207
7.1753405	1	0.8022719520641903	0.6975529780724549	-1	1.2075082923261098
7.2988357	1	0.7608544707912781	0.6975529780724549	-1	1.2075082923261098
7.2988357	1	0.7608544707912781	0.7236216861203572	-1	1.152122279745185
7.2988357	1	0.7209709703062512	0.7236216861203572	-1	1.152122279745185
7.4215011	1	0.7209709703062512	0.7465129550600207	-1	1.0955450332181775
7.4215011	1	0.6872233929727671	0.7465129550600207	-1	1.0955450332181775
7.546758	1	0.6872233929727671	0.7644697869627708	-1	1.045187107971728
7.669895	1	0.6550097964271688	0.7644697869627708	-1	1.045187107971728
7.669895	1	0.6550097964271688	0.7805869948730145	-1	0.9949933326843754
7.669895	1	0.627398142245227	0.7805869948730145	-1	0.9949933326843754
7.7936604	1	0.627398142245227	0.7937151439161491	-1	0.9503182225893501
7.9171357	1	0.5997864880632857	0.7937151439161491	-1	0.9503182225893501
7.9171357	1	0.5997864880632857	0.8062926589304643	-1	0.9041183056009992
7.9171357	1	0.5752427954571155	0.8062926589304643	-1	0.9041183056009992
8.0395357	1	0.5752427954571155	0.8170680798958011	-1	0.8617716279231291
8.1618573	1	0.5522330836388307	0.8170680798958011	-1	0.8617716279231291
8.1618573	1	0.5522330836388307	0.8268672179915617	-1	0.8209774274683406
8.2860991	1	0.5261554102447747	0.8268672179915617	-1	0.8209774274683406
8.2860991	1	0.5261554102447747	0.8376650846194579	-1	0.7734639154869114
8.2860991	1	0.5077476407901473	0.8376650846194579	-1	0.7734639154869114
8.4112704	1	0.5077476407901473	0.8451163978144054	-1	0.7391060880769165
8.5347187	1	0.4862719097597483	0.8451163978144054	-1	0.7391060880769165
8.5347187	1	0.4862719097597483	0.8536572925603936	-1	0.6981654287696212
8.5347187	1	0.46939812109300627	0.8536572925603936	-1	0.6981654287696212
8.6588151	1	0.46939812109300627	0.8602699737848509	-1	0.6653506661944771
8.6588151	1	0.4509903516383784	0.8602699737848509	-1	0.6653506661944771
8.7827934	1	0.4509903516383784	0.8674028088980957	-1	0.6289032885973306
8.9073639	1	0.43565054375952217	0.8674028088980957	-1	0.6289032885973306
8.9073639	1	0.43565054375952217	0.8732950309936598	-1	0.5980127925803699
8.9073639	1	0.41570879351700896	0.8732950309936598	-1	0.5980127925803699
