time	mode	theta	u	uh	h
0	0	0	0	0	0
0	0	2.7304858024364416	0	0	0
0.1027744	0	2.7304858024364416	0	0	0
0.1027744	0	2.7304858024364416	0	0	0
0.2272529	0	2.7304858024364416	0	0	0
0.2272529	0	2.7304858024364416	0	0	0
0.3507863	0	2.7304858024364416	0	0	0
0.3507863	0	2.7289518216485558	0	0	0
0.476515	0	2.7289518216485558	0	0	0
0.476515	0	2.72741784086067	0	0	0
0.5996493	0	2.72741784086067	0	0	0
0.5996493	0	2.725883860072784	0	0	0
0.7243046	0	2.725883860072784	0	0	0
0.7243046	0	2.725883860072784	0	0	0
0.8623803	0	2.725883860072784	0	0	0
0.8623803	0	2.7243498792848984	0	0	0
0.9859855	0	2.7243498792848984	0	0	0
0.9859855	0	2.718213956133356	0	0	0
1.1108627	0	2.718213956133356	0	0	0
1.1108627	0	2.615437243345018	0	0	0
1.2348557	0	2.615437243345018	0	0	0
1.2348557	0	2.589359569950962	0	0	0
1.3603126	0	2.589359569950962	0	0	0
1.3603126	0	2.6016314162540475	0	0	0
1.4831977	0	2.6016314162540475	0	0	0
1.4831977	0	2.6016314162540475	0	0	0
1.6065589	0	2.6016314162540475	0	0	0
1.6065589	0	2.6016314162540475	0	0	0
1.7310868	0	2.6016314162540475	0	0	0
1.7310868	0	2.6016314162540475	0	0	0
1.8541177	0	2.6016314162540475	0	0	0
1.8541177	0	2.6016314162540475	0	0	0
1.977241	0	2.6016314162540475	0	0	0
1.977241	0	2.6016314162540475	0	0	0
2.0998098	0	2.6016314162540475	0	0	0
2.0998098	0	2.6016314162540475	0	0	0
2.2237029	0	2.6016314162540475	0	0	0
2.2237029	0	2.6016314162540475	0	0	0
2.3470716	0	2.6016314162540475	0	0	0
2.3470716	0	2.6031653970419333	0	0	0
2.4716079	0	2.6031653970419333	0	0	0
2.4716079	0	2.6016314162540475	0	0	0
2.5958731	0	2.6016314162540475	0	0	0
2.5958731	0	2.6031653970419333	0	0	0
2.7188853	0	2.6031653970419333	0	0	0
2.7188853	0	2.6031653970419333	0	0	0
2.8436788	0	2.6031653970419333	0	0	0
2.8436788	0	2.6031653970419333	0	0	0
2.9667158	0	2.6031653970419333	0	0	0
2.9667158	0	2.6031653970419333	0	0	0
3.091097	0	2.6031653970419333	0	0	0
3.091097	0	2.6031653970419333	0	0	0
3.2144921	0	2.6031653970419333	0	0	0
3.2144921	0	2.6031653970419333	0	0	0
3.33865	0	2.6031653970419333	0	0	0
3.33865	0	2.6031653970419333	0	0	0
3.4632977	0	2.6031653970419333	0	0	0
3.4632977	0	2.6031653970419333	0	0	0
3.5875821	0	2.6031653970419333	0	0	0
3.5875821	0	2.6031653970419333	0	0	0
3.7108478	0	2.6031653970419333	0	0	0
3.7108478	0	2.6031653970419333	0	0	0
3.8350281	0	2.6031653970419333	0	0	0
3.8350281	0	2.6031653970419333	0	0	0
3.9574479	0	2.6031653970419333	0	0	0
3.9574479	0	2.6031653970419333	0	0	0
4.0816397	0	2.6031653970419333	0	0	0
4.0816397	0	2.6031653970419333	0	0	0
4.2080928	0	2.6031653970419333	0	0	0
4.2080928	0	2.6031653970419333	0	0	0
4.3315528	0	2.6031653970419333	0	0	0
4.3315528	0	2.6031653970419333	0	0	0
4.4555382	0	2.6031653970419333	0	0	0
4.4555382	0	2.6031653970419333	0	0	0
4.5803153	1	2.6031653970419333	0	0	0.29796850200101266
4.5803153	1	2.6031653970419333	0	0	0.29796850200101266
4.7043662	1	2.6031653970419333	0	0	0.29796850200101266
4.7043662	1	2.6031653970419333	0	0	0.29796850200101266
4.8282199	1	2.6031653970419333	0	0	0.29796850200101266
4.8282199	1	2.6031653970419333	0	0	0.29796850200101266
4.9524327	1	2.6031653970419333	0	0	0.29796850200101266
4.9524327	1	2.6031653970419333	0	0	0.29796850200101266
5.0771053	1	2.6031653970419333	0	0	0.29796850200101266
5.0771053	1	2.6031653970419333	0	0	0.29796850200101266
5.2014124	1	2.6031653970419333	0	0	0.29796850200101266
5.2014124	1	2.6031653970419333	0	0	0.29796850200101266
5.3260226	1	2.6031653970419333	0	0	0.29796850200101266
5.3260226	1	2.6031653970419333	0	0	0.29796850200101266
5.4488332	1	2.6031653970419333	0	0	0.29796850200101266
5.4488332	1	2.6031653970419333	0	0	0.29796850200101266
5.5734249	1	2.6031653970419333	0	0	0.29796850200101266
5.5734249	1	2.6031653970419333	0	0	0.29796850200101266
5.6971743	1	2.6031653970419333	0	0	0.29796850200101266
5.6971743	1	2.6031653970419333	0	0	0.29796850200101266
5.8228389	1	2.6031653970419333	0	0	0.29796850200101266
5.8228389	1	2.6031653970419333	0	0	0.29796850200101266
5.9490321	1	2.6031653970419333	0	-1	0.29796850200101266
5.9490321	1	2.595495493102505	0	-1	0.29796850200101266
6.0721426	1	2.595495493102505	0	-1	0.3155960331371316
6.0721426	1	2.468175087707997	0	-1	0.3155960331371316
6.1955628	1	2.468175087707997	0	-1	0.5910260290879826
6.1955628	1	2.320912932070975	0	-1	0.5910260290879826
6.3186415	1	2.320912932070975	0	-1	0.8691600431210099
6.3186415	1	2.2012624306158948	0	-1	0.8691600431210099
6.4404109	1	2.2012624306158948	0	-1	1.0632076962570665
6.4404109	1	2.0739420252213865	0	-1	1.0632076962570665
6.5642156	1	2.0739420252213865	0	-1	1.2382498655364897
6.5642156	1	1.9450876390389933	0	-1	1.2382498655364897
6.688337	1	1.9450876390389933	0	-1	1.3823917310904155
6.688337	1	1.8146992720687134	0	-1	1.3823917310904155
6.8118879	1	1.8146992720687134	0	-1	1.4944473320018137
6.8118879	1	1.688912847462091	0	-1	1.4944473320018137
6.9373461	1	1.688912847462091	0	-1	1.5703247182448272
6.9373461	1	1.5615924420675826	0	-1	1.5703247182448272
7.0603407	1	1.5615924420675826	0	-1	1.6149017742625515
7.0603407	1	1.437339998248846	0	-1	1.6149017742625515
7.1838332	1	1.437339998248846	0	-1	1.6271461430389496
7.1838332	1	1.3130875544301093	0	-1	1.6271461430389496
7.3084437	1	1.3130875544301093	0	-1	1.6085131722254908
7.3084437	1	1.185767149035601	0	-1	1.6085131722254908
7.4325944	1	1.185767149035601	0	-1	1.5573897709105315
7.4325944	1	1.0615147052168634	0	-1	1.5573897709105315
7.5559015	1	1.0615147052168634	0.3353340302545881	-1	1.4762397174706958
7.5559015	1	0.9387962421860125	0.3353340302545881	-1	1.4762397174706958
7.6804418	1	0.9387962421860125	0.5326297472036439	-1	1.3657836264405467
7.6804418	1	0.8636311835796162	0.5326297472036439	-1	1.3657836264405467
7.8047725	1	0.8636311835796162	0.6171430406998069	-1	1.2832553441834764
7.8047725	1	0.8130098175793896	0.6171430406998069	-1	1.2832553441834764
7.9289243	1	0.8130098175793896	0.6645729615602148	-1	1.2213075918214547
7.9289243	1	0.7654564131549351	0.6645729615602148	-1	1.2213075918214547
8.0537057	1	0.7654564131549351	0.7039333318778321	-1	1.158445704131213
8.0537057	1	0.7255729126699082	0.7039333318778321	-1	1.158445704131213
8.1784246	1	0.7255729126699082	0.7338040488883634	-1	1.1022355407451914
8.1784246	1	0.6902913545485387	0.7338040488883634	-1	1.1022355407451914
8.301649	1	0.6902913545485387	0.7582251526096843	-1	1.0498592250582555
8.301649	1	0.65807775800294	0.7582251526096843	-1	1.0498592250582555
8.4249935	1	0.65807775800294	0.7791030933518666	-1	0.9998631099237406
8.4249935	1	0.6304661038209987	0.7791030933518666	-1	0.9998631099237406
8.5499398	1	0.6304661038209987	0.7960450847441942	-1	0.9553574228168633
8.5499398	1	0.6028544496390569	0.7960450847441942	-1	0.9553574228168633
8.6752319	1	0.6028544496390569	0.8121978393438261	-1	0.909326928816659
8.6752319	1	0.5783107570328867	0.8121978393438261	-1	0.909326928816659
8.7996168	1	0.5783107570328867	0.8259538915066712	-1	0.8671308493504756
8.7996168	1	0.5553010452146019	0.8259538915066712	-1	0.8671308493504756
8.9227572	1	0.5553010452146019	0.8383788719053734	-1	0.826477834719143
8.9227572	1	0.5322913333963175	0.8383788719053734	-1	0.826477834719143
9.0474833	1	0.5322913333963175	0.8503828011124429	-1	0.7847659264118904
