time	mode	theta	u	uh	h
0	0	0	0	0	0
0	0	2.7304858024364416	0	0	0
0	0	2.7304858024364416	0	0	0
0	0	2.7304858024364416	0	0	0
0	0	2.7304858024364416	0	0	0
0	0	2.7289518216485558	0	0	0
0	0	2.7289518216485558	0	0	0
0	0	2.7289518216485558	0	0	0
0	0	2.7289518216485558	0	0	0
0	0	2.72741784086067	0	0	0
0	0	2.72741784086067	0	0	0
0	0	2.72741784086067	0	0	0
0	0	2.72741784086067	0	0	0
0	0	2.725883860072784	0	0	0
0	0	2.725883860072784	0	0	0
0	0	2.725883860072784	0	0	0
0	0	2.725883860072784	0	0	0
0	0	2.7212819177091276	0	0	0
0	0	2.7212819177091276	0	0	0
0	0	2.6353789935875316	0	0	0
0	0	2.6353789935875316	0	0	0
0	0	2.5847576275873054	0	0	0
0	0	2.5847576275873054	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
0	0	2.606233358617704	0	0	0
5.7E-06	0	2.606233358617704	0	0	0
5.7E-06	0	2.606233358617704	0	0	0
0.1231485	0	2.606233358617704	0	0	0
0.1231485	0	2.606233358617704	0	0	0
0.2489552	0	2.606233358617704	0	0	0
0.2489552	0	2.606233358617704	0	0	0
0.3743877	0	2.606233358617704	0	0	0
0.3743877	0	2.606233358617704	0	0	0
0.4981674	0	2.606233358617704	0	0	0
0.4981674	0	2.606233358617704	0	0	0
0.6224548	0	2.606233358617704	0	0	0
0.6224548	0	2.606233358617704	0	0	0
0.7470725	0	2.606233358617704	0	0	0
0.7470725	0	2.606233358617704	0	0	0
0.8705966	0	2.606233358617704	0	0	0
0.8705966	0	2.606233358617704	0	0	0
0.9934276	0	2.606233358617704	0	0	0
0.9934276	0	2.606233358617704	0	0	0
1.1163457	0	2.606233358617704	0	0	0
1.1163457	0	2.606233358617704	0	0	0
1.2395452	0	2.606233358617704	0	0	0
1.2395452	0	2.606233358617704	0	0	0
1.3630505	0	2.606233358617704	0	0	0
1.3630505	0	2.606233358617704	0	0	0
1.4868515	0	2.606233358617704	0	0	0
1.4868515	0	2.606233358617704	0	0	0
1.6113659	0	2.606233358617704	0	0	0
1.6113659	0	2.606233358617704	0	0	0
1.7366951	0	2.606233358617704	0	0	0
1.7366951	0	2.604699377829819	0	0	0
1.8603049	0	2.604699377829819	0	0	0
1.8603049	0	2.604699377829819	0	0	0
1.9841255	0	2.604699377829819	0	0	0
1.9841255	0	2.606233358617704	0	0	0
2.1072648	0	2.606233358617704	0	0	0
2.1072648	0	2.606233358617704	0	0	0
2.2328595	0	2.606233358617704	0	0	0
2.2328595	0	2.606233358617704	0	0	0
2.3560382	0	2.606233358617704	0	0	0
2.3560382	0	2.606233358617704	0	0	0
2.479239	0	2.606233358617704	0	0	0
2.479239	0	2.606233358617704	0	0	0
2.6041193	0	2.606233358617704	0	0	0
2.6041193	0	2.606233358617704	0	0	0
2.728953	0	2.606233358617704	0	0	0
2.728953	0	2.606233358617704	0	0	0
2.8543248	0	2.606233358617704	0	0	0
2.8543248	0	2.606233358617704	0	0	0
2.9787766	0	2.606233358617704	0	0	0
2.9787766	0	2.606233358617704	0	0	0
3.1027961	0	2.606233358617704	0	0	0
3.1027961	0	2.606233358617704	0	0	0
3.2245827	0	2.606233358617704	0	0	0
3.2245827	0	2.606233358617704	0	0	0
3.3496294	0	2.606233358617704	0	0	0
3.3496294	0	2.606233358617704	0	0	0
3.4733451	0	2.606233358617704	0	0	0
3.4733451	0	2.604699377829819	0	0	0
3.5971949	0	2.604699377829819	0	0	0
3.5971949	0	2.606233358617704	0	0	0
3.7213273	0	2.606233358617704	0	0	0
3.7213273	0	2.604699377829819	0	0	0
3.8453122	0	2.604699377829819	0	0	0
3.8453122	0	2.606233358617704	0	0	0
3.9690205	0	2.606233358617704	0	0	0
3.9690205	0	2.606233358617704	0	0	0
4.0931942	0	2.606233358617704	0	0	0
4.0931942	0	2.606233358617704	0	0	0
4.2172732	0	2.606233358617704	0	0	0
4.2172732	0	2.606233358617704	0	0	0
4.343009	0	2.606233358617704	0	0	0
4.343009	0	2.606233358617704	0	0	0
4.4655679	0	2.606233358617704	0	0	0
4.4655679	0	2.606233358617704	0	0	0
4.588744	0	2.606233358617704	0	0	0
4.588744	0	2.606233358617704	0	0	0
4.7127567	0	2.606233358617704	0	0	0
4.7127567	0	2.606233358617704	0	0	0
4.8541714	0	2.606233358617704	0	0	0
4.8541714	0	2.606233358617704	0	0	0
4.9945704	0	2.606233358617704	0	0	0
4.9945704	0	2.606233358617704	0	0	0
5.120094	1	2.606233358617704	0	-1	0.29088454618775983
5.120094	1	2.6000974354661617	0	-1	0.29088454618775983
5.2607407	1	2.6000974354661617	0	0	0.3050336330378067
5.2607407	1	2.457437222192797	0	0	0.3050336330378067
5.3849488	1	2.457437222192797	0	0	0.6127726137447775
5.3849488	1	2.4605051837685687	0	0	0.6127726137447775
5.508757	1	2.4605051837685687	0	0	0.6065828348134117
5.508757	1	2.4605051837685687	0	0	0.6065828348134117
5.6329643	1	2.4605051837685687	0	0	0.6065828348134117
5.6329643	1	2.457437222192797	0	0	0.6065828348134117
5.7565507	1	2.457437222192797	0	0	0.6127726137447775
5.7565507	1	2.458971202980683	0	0	0.6127726137447775
5.8797504	1	2.458971202980683	0	0	0.6096800773761522
5.8797504	1	2.4605051837685687	0	0	0.6096800773761522
6.002849	1	2.4605051837685687	0	0	0.6065828348134117
6.002849	1	2.4605051837685687	0	0	0.6065828348134117
6.128819	1	2.4605051837685687	0	0	0.6065828348134117
6.128819	1	2.4605051837685687	0	0	0.6065828348134117
6.2537331	1	2.4605051837685687	0	0	0.6065828348134117
