time	mode	theta	u	uh	h
0	0	0	0	0	0
0	0	2.7304858024364416	0	0	0
0	0	2.7304858024364416	0	0	0
0	0	2.7304858024364416	0	0	0
0	0	2.7304858024364416	0	0	0
0	0	2.7289518216485558	0	0	0
0	0	2.7289518216485558	0	0	0
0	0	2.72741784086067	0	0	0
0	0	2.72741784086067	0	0	0
0	0	2.725883860072784	0	0	0
0	0	2.725883860072784	0	0	0
0	0	2.725883860072784	0	0	0
0	0	2.725883860072784	0	0	0
0	0	2.7243498792848984	0	0	0
0	0	2.7243498792848984	0	0	0
0	0	2.7243498792848984	0	0	0
0	0	2.7243498792848984	0	0	0
0	0	2.7212819177091276	0	0	0
0	0	2.7212819177091276	0	0	0
0	0	2.633845012799646	0	0	0
0	0	2.633845012799646	0	0	0
0	0	2.5847576275873054	0	0	0
0	0	2.5847576275873054	0	0	0
0	0	2.6016314162540475	0	0	0
0	0	2.6016314162540475	0	0	0
0	0	2.6016314162540475	0	0	0
0	0	2.6016314162540475	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.604699377829819	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
0	0	2.6031653970419333	0	0	0
1.05E-05	0	2.6031653970419333	0	0	0
1.05E-05	0	2.6031653970419333	0	0	0
0.1235699	0	2.6031653970419333	0	0	0
0.1235699	0	2.6031653970419333	0	0	0
0.2485202	0	2.6031653970419333	0	0	0
0.2485202	0	2.6031653970419333	0	0	0
0.3716262	0	2.6031653970419333	0	0	0
0.3716262	0	2.6031653970419333	0	0	0
0.4953515	0	2.6031653970419333	0	0	0
0.4953515	0	2.6031653970419333	0	0	0
0.6204271	0	2.6031653970419333	0	0	0
0.6204271	0	2.6031653970419333	0	0	0
0.7427736	0	2.6031653970419333	0	0	0
0.7427736	0	2.6031653970419333	0	0	0
0.8663365	0	2.6031653970419333	0	0	0
0.8663365	0	2.6031653970419333	0	0	0
0.9907448	0	2.6031653970419333	0	0	0
0.9907448	0	2.6031653970419333	0	0	0
1.1138352	0	2.6031653970419333	0	0	0
1.1138352	0	2.6031653970419333	0	0	0
1.2377101	0	2.6031653970419333	0	0	0
1.2377101	0	2.6031653970419333	0	0	0
1.3625168	0	2.6031653970419333	0	0	0
1.3625168	0	2.6031653970419333	0	0	0
1.4887028	0	2.6031653970419333	0	0	0
1.4887028	0	2.6031653970419333	0	0	0
1.4887028	0	2.6031653970419333	0	0	0
1.6295587	0	2.6031653970419333	0	0	0
1.6295587	0	2.6031653970419333	0	0	0
1.7520646	0	2.6031653970419333	0	0	0
1.7520646	0	2.6031653970419333	0	0	0
1.8756099	0	2.6031653970419333	0	0	0
1.8756099	0	2.6031653970419333	0	0	0
2.0011489	0	2.6031653970419333	0	0	0
2.0011489	0	2.6031653970419333	0	0	0
2.1263986	0	2.6031653970419333	0	0	0
2.1263986	0	2.6031653970419333	0	0	0
2.2514411	0	2.6031653970419333	0	0	0
2.2514411	0	2.6031653970419333	0	0	0
2.3760289	0	2.6031653970419333	0	0	0
2.3760289	0	2.6031653970419333	0	0	0
2.5000875	0	2.6031653970419333	0	0	0
2.5000875	0	2.6031653970419333	0	0	0
2.6248457	0	2.6031653970419333	0	0	0
2.6248457	0	2.6031653970419333	0	0	0
2.7485575	0	2.6031653970419333	0	0	0
2.7485575	0	2.6031653970419333	0	0	0
2.8753089	0	2.6031653970419333	0	0	0
2.8753089	0	2.6031653970419333	0	0	0
2.9984211	0	2.6031653970419333	0	0	0
2.9984211	0	2.6031653970419333	0	0	0
3.1217868	0	2.6031653970419333	0	0	0
3.1217868	0	2.6031653970419333	0	0	0
3.246343	0	2.6031653970419333	0	0	0
3.246343	0	2.6031653970419333	0	0	0
3.3696184	0	2.6031653970419333	0	0	0
3.3696184	0	2.6031653970419333	0	0	0
3.4936245	0	2.6031653970419333	0	0	0
3.4936245	0	2.6031653970419333	0	0	0
3.6172882	0	2.6031653970419333	0	0	0
3.6172882	0	2.6031653970419333	0	0	0
3.739032	0	2.6031653970419333	0	0	0
3.739032	0	2.6031653970419333	0	0	0
3.8631905	0	2.6031653970419333	0	0	0
3.8631905	0	2.6031653970419333	0	0	0
3.987745	0	2.6031653970419333	0	0	0
3.987745	0	2.6031653970419333	0	0	0
4.1114238	0	2.6031653970419333	0	0	0
4.1114238	0	2.6031653970419333	0	0	0
4.2345501	0	2.6031653970419333	0	0	0
4.2345501	0	2.6031653970419333	0	0	0
4.3588698	0	2.6031653970419333	0	0	0
4.3588698	0	2.6031653970419333	0	0	0
4.4827563	0	2.6031653970419333	0	0	0
4.4827563	0	2.6031653970419333	0	0	0
4.6068233	0	2.6031653970419333	0	0	0
4.6068233	0	2.6031653970419333	0	0	0
4.7306935	0	2.6031653970419333	0	0	0
4.7306935	0	2.604699377829819	0	0	0
4.8548303	0	2.604699377829819	0	0	0
4.8548303	0	2.6031653970419333	0	0	0
4.977734	0	2.6031653970419333	0	0	0
4.977734	0	2.6031653970419333	0	0	0
5.0990647	1	2.6031653970419333	0	-1	0.29796850200101266
5.0990647	1	2.595495493102505	0	-1	0.29796850200101266
5.223511	1	2.595495493102505	0	-1	0.3155960331371316
5.223511	1	2.466641106920111	0	-1	0.3155960331371316
5.3623333	1	2.466641106920111	0	-1	0.5941468026212993
5.3623333	1	2.3071071049800045	0	-1	0.5941468026212993
5.4881263	1	2.3071071049800045	0	-1	0.8930114302171714
5.4881263	1	2.181320680373382	0	-1	0.8930114302171714
5.6116205	1	2.181320680373382	0	-1	1.0927652579605982
5.6116205	1	2.0540002749788737	0	-1	1.0927652579605982
5.7342876	1	2.0540002749788737	0	-1	1.262729443789716
5.7342876	1	1.9251458887964796	0	-1	1.262729443789716
5.8583599	1	1.9251458887964796	0	-1	1.4017321453698395
5.8583599	1	1.7962915026140855	0	-1	1.4017321453698395
5.9827181	1	1.7962915026140855	0	-1	1.5075279412730798
5.9827181	1	1.6689710972195773	0	-1	1.5075279412730798
6.1053473	1	1.6689710972195773	0	-1	1.5794479851001422
6.1053473	1	1.5431846726129548	0	-1	1.5794479851001422
